Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
470,470.7799,Acinetobacter baumannii strain MRSN7379,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7845,Acinetobacter baumannii strain MRSN7441,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7795,Acinetobacter baumannii strain MRSN7375,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1563,Acinetobacter baumannii strain MRSN5540,aztreonam,Resistant,>16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,23812239
470,470.1553,Acinetobacter baumannii strain MRSN16881,cefotaxime,Susceptible,==8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7869,Acinetobacter baumannii strain MRSN7478,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1563,Acinetobacter baumannii strain MRSN5540,trimethoprim/sulfamethoxazole,Resistant,>2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,23812239
470,470.7831,Acinetobacter baumannii strain MRSN7416,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1565,Acinetobacter baumannii strain MRSN6273,nitrofurantoin,Resistant,>=512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,23812239
470,470.7761,Acinetobacter baumannii strain MRSN7328,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.768,Acinetobacter baumannii strain MRSN7222,ampicillin/sulbactam,Resistant,32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7675,Acinetobacter baumannii strain MRSN7217,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7587,Acinetobacter baumannii strain MRSN7069,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.8085,Acinetobacter baumannii strain MRSN8901,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7901,Acinetobacter baumannii strain MRSN7521,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7632,Acinetobacter baumannii strain MRSN7147,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7491,Acinetobacter baumannii strain MRSN11783,aztreonam,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.753,Acinetobacter baumannii strain MRSN15042,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7751,Acinetobacter baumannii strain MRSN7314,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7512,Acinetobacter baumannii strain MRSN11821,gentamicin,Susceptible,2,=,2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7513,Acinetobacter baumannii strain MRSN11822,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1565,Acinetobacter baumannii strain MRSN6273,gentamicin,Resistant,>8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,23812239
470,470.7784,Acinetobacter baumannii strain MRSN7361,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7549,Acinetobacter baumannii strain MRSN15079,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7779,Acinetobacter baumannii strain MRSN7355,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7928,Acinetobacter baumannii strain MRSN7570,trimethoprim/sulfamethoxazole,Resistant,4/76,=,4/76,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7751,Acinetobacter baumannii strain MRSN7314,imipenem,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7782,Acinetobacter baumannii strain MRSN7359,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7979,Acinetobacter baumannii strain MRSN7660,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7484,Acinetobacter baumannii strain MRSN11772,cefotetan,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7793,Acinetobacter baumannii strain MRSN7372,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.772,Acinetobacter baumannii strain MRSN7273,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7511,Acinetobacter baumannii strain MRSN11820,ampicillin/sulbactam,Resistant,16/8,>,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8017,Acinetobacter baumannii strain MRSN7718,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7854,Acinetobacter baumannii strain MRSN7460,ceftazidime,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1565,Acinetobacter baumannii strain MRSN6273,ceftazidime,Resistant,>16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,23812239
470,470.8041,Acinetobacter baumannii strain MRSN7776,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.772,Acinetobacter baumannii strain MRSN7273,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.746,Acinetobacter baumannii ABUH24373,trimethoprim/sulfamethoxazole,Resistant,,,,,,,,,,,,,,Laboratory Method,,26939581
470,470.7782,Acinetobacter baumannii strain MRSN7359,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7843,Acinetobacter baumannii strain MRSN7438,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1561,Acinetobacter baumannii strain MRSN4119,levofloxacin,Resistant,>4,>,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,23812239
470,470.7836,Acinetobacter baumannii strain MRSN7421,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7502,Acinetobacter baumannii strain MRSN11804,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8065,Acinetobacter baumannii strain MRSN7822,ampicillin/sulbactam,Resistant,32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7589,Acinetobacter baumannii strain MRSN7072,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7576,Acinetobacter baumannii strain MRSN2821,ceftazidime,Susceptible,8,=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7901,Acinetobacter baumannii strain MRSN7521,tigecycline,Susceptible,2,=,2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7505,Acinetobacter baumannii strain MRSN11811,tobramycin,Susceptible,2,=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7422,Acinetobacter baumannii strain MRSN11671,tetracycline,Susceptible,2,<=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7556,Acinetobacter baumannii strain MRSN15086,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7467,Acinetobacter baumannii strain MRSN11750,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7849,Acinetobacter baumannii strain MRSN7454,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8059,Acinetobacter baumannii strain MRSN7815,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7901,Acinetobacter baumannii strain MRSN7521,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8071,Acinetobacter baumannii strain MRSN7834,ceftriaxone,Intermediate,32,=,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7861,Acinetobacter baumannii strain MRSN7468,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7467,Acinetobacter baumannii strain MRSN11750,tobramycin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7473,Acinetobacter baumannii strain MRSN11760,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7856,Acinetobacter baumannii strain MRSN7461,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7473,Acinetobacter baumannii strain MRSN11760,ceftazidime,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8092,Acinetobacter baumannii strain MRSN908,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1558,Acinetobacter baumannii strain MRSN20755,aztreonam,Resistant,>=64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7811,Acinetobacter baumannii strain MRSN7392,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7809,Acinetobacter baumannii strain MRSN7390,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7786,Acinetobacter baumannii strain MRSN7363,imipenem,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7436,Acinetobacter baumannii strain MRSN11705,aztreonam,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7856,Acinetobacter baumannii strain MRSN7461,meropenem,Intermediate,8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7871,Acinetobacter baumannii strain MRSN7481,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,ceftriaxone,Susceptible,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7493,Acinetobacter baumannii strain MRSN11788,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7508,Acinetobacter baumannii strain MRSN11815,cefotaxime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7867,Acinetobacter baumannii strain MRSN7475,tobramycin,Susceptible,1,<=,1,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7762,Acinetobacter baumannii strain MRSN7330,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7883,Acinetobacter baumannii strain MRSN7497,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7831,Acinetobacter baumannii strain MRSN7416,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7422,Acinetobacter baumannii strain MRSN11671,tigecycline,Susceptible,0.5,<=,0.5,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8031,Acinetobacter baumannii strain MRSN7751,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7757,Acinetobacter baumannii strain MRSN7324,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7817,Acinetobacter baumannii strain MRSN7402,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7441,Acinetobacter baumannii strain MRSN11710,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7946,Acinetobacter baumannii strain MRSN7599,ampicillin/sulbactam,Intermediate,16/8,=,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7516,Acinetobacter baumannii strain MRSN11826,gentamicin,Susceptible,2,=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7918,Acinetobacter baumannii strain MRSN7557,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7464,Acinetobacter baumannii strain MRSN11747,cefotetan,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1564,Acinetobacter baumannii strain MRSN6269,trimethoprim/sulfamethoxazole,Resistant,>=16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,23812239
470,470.1557,Acinetobacter baumannii strain MRSN15084,gentamicin,Resistant,>=16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7709,Acinetobacter baumannii strain MRSN7257,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7421,Acinetobacter baumannii strain MRSN11669,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8074,Acinetobacter baumannii strain MRSN85,ampicillin,Resistant,16,>,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7822,Acinetobacter baumannii strain MRSN7407,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7745,Acinetobacter baumannii strain MRSN7306,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7946,Acinetobacter baumannii strain MRSN7599,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7855,Acinetobacter baumannii strain MRSN7459,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7579,Acinetobacter baumannii strain MRSN2840,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7834,Acinetobacter baumannii strain MRSN7419,tobramycin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8074,Acinetobacter baumannii strain MRSN85,amikacin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7508,Acinetobacter baumannii strain MRSN11815,tigecycline,Susceptible,0.5,<=,0.5,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7467,Acinetobacter baumannii strain MRSN11750,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7991,Acinetobacter baumannii strain MRSN7677,gentamicin,Resistant,16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7778,Acinetobacter baumannii strain MRSN7354,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7979,Acinetobacter baumannii strain MRSN7660,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7536,Acinetobacter baumannii strain MRSN15048,tobramycin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1552,Acinetobacter baumannii strain MRSN16898,tobramycin,Susceptible,<=1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.1557,Acinetobacter baumannii strain MRSN15084,gentamicin,Resistant,>8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,25824815
470,470.7464,Acinetobacter baumannii strain MRSN11747,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7501,Acinetobacter baumannii strain MRSN11803,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1554,Acinetobacter baumannii strain MRSN16882,gentamicin,Resistant,>=16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7862,Acinetobacter baumannii strain MRSN7469,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7845,Acinetobacter baumannii strain MRSN7441,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7504,Acinetobacter baumannii strain MRSN11807,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7794,Acinetobacter baumannii strain MRSN7373,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7689,Acinetobacter baumannii strain MRSN7235,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7617,Acinetobacter baumannii strain MRSN7128,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1552,Acinetobacter baumannii strain MRSN16898,tetracycline,Intermediate,==8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7808,Acinetobacter baumannii strain MRSN7389,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7436,Acinetobacter baumannii strain MRSN11705,cefotetan,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7421,Acinetobacter baumannii strain MRSN11669,meropenem,Susceptible,1,=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7617,Acinetobacter baumannii strain MRSN7128,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7789,Acinetobacter baumannii strain MRSN7366,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7869,Acinetobacter baumannii strain MRSN7478,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7798,Acinetobacter baumannii strain MRSN7378,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7781,Acinetobacter baumannii strain MRSN7357,imipenem,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8071,Acinetobacter baumannii strain MRSN7834,ertapenem,Resistant,4,>,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7549,Acinetobacter baumannii strain MRSN15079,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7788,Acinetobacter baumannii strain MRSN7365,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7884,Acinetobacter baumannii strain MRSN7498,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7415,Acinetobacter baumannii strain MRSN10371,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.766,Acinetobacter baumannii strain MRSN7184,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7511,Acinetobacter baumannii strain MRSN11820,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.8084,Acinetobacter baumannii strain MRSN8900,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7542,Acinetobacter baumannii strain MRSN15070,tobramycin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7918,Acinetobacter baumannii strain MRSN7557,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7856,Acinetobacter baumannii strain MRSN7461,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7556,Acinetobacter baumannii strain MRSN15086,amikacin,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7747,Acinetobacter baumannii strain MRSN7309,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7823,Acinetobacter baumannii strain MRSN7408,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7589,Acinetobacter baumannii strain MRSN7072,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7747,Acinetobacter baumannii strain MRSN7309,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7793,Acinetobacter baumannii strain MRSN7372,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7871,Acinetobacter baumannii strain MRSN7481,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1554,Acinetobacter baumannii strain MRSN16882,tobramycin,Susceptible,<=1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
