Sample_ID_IfH,Organism_Code,tobramycin,nitrofurantoin,cefuroxime,ciprofloxacin,cefazolin,ceftazidime,ampicillin-sulbactam,ceftriaxone,levofloxacin,aztreonam,piperacillin-tazobactam,gentamicin,Imipenem,meropenem,amikacin,cefepime,trimethoprim-sulfamethoxazole,ampicillin,amoxicillin-clavulanic acid,ertapenem,cefotaxime,tigecycline,fosfomycin,norfloxacin,ticarcillin-clavulanic acid,trimethoprim,colistin
470.7831,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7929,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7754,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7811,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7913,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7939,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8021,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.762,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7538,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7626,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8019,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7714,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8086,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7631,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.758,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7973,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7621,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7753,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7612,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7759,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7844,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7749,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.773,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7834,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7912,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7693,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7779,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7904,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7941,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7855,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7507,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7734,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.1553,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.1561,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7429,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7739,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7796,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7633,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7852,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903925.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7813,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8073,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7576,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7906,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7787,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7423,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7921,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.809,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7991,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7495,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7476,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7782,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8071,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7995,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7999,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.743,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7437,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8003,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.76,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7718,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.796,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7524,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7862,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903898.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.788,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7589,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409925.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7908,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8059,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7832,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7881,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7477,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7587,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7993,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7937,PTX,S,NA,NA,R,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7596,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7583,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7592,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8066,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.1559,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7478,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7605,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7784,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7577,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8084,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7419,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8023,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7731,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8058,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8063,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7554,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7444,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7694,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7909,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7959,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7869,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903893.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.774,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7804,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7573,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7665,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7426,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7768,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7415,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7819,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7736,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7585,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7743,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8072,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7752,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8029,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8051,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.23142,PTX,NA,NA,NA,S,NA,NA,NA,NA,NA,NA,NA,S,R,S,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7717,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8082,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7927,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903905.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.747,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.778,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7884,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903889.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.1565,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903918.3,PTX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8026,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.799,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7764,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7709,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7579,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7767,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8056,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8074,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7769,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7857,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7656,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7553,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7514,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7457,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7666,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7783,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7517,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7434,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7637,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7899,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7951,PTX,R,NA,NA,R,NA,NA,NA,NA,S,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8025,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7598,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7566,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7459,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8062,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7983,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7676,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7501,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7433,PTX,S,NA,NA,S,NA,NA,NA,NA,S,NA,NA,S,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7963,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7838,PTX,S,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.8092,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7818,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7986,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.754,PTX,R,NA,NA,S,NA,NA,NA,NA,S,NA,NA,R,S,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7697,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7436,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7424,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.7625,PTX,R,NA,NA,R,NA,NA,NA,NA,R,NA,NA,R,S,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
